  4.934820e+03  2.783900e-02
  4.806990e+03  0.000000e+00
  4.682470e+03  0.000000e+00
  4.561180e+03  0.000000e+00
  4.443030e+03  0.000000e+00
  4.327940e+03  0.000000e+00
  4.215830e+03  0.000000e+00
  4.106630e+03  0.000000e+00
  4.000250e+03  0.000000e+00
  3.896630e+03  2.783900e-02
  3.795700e+03  0.000000e+00
  3.697380e+03  0.000000e+00
  3.601600e+03  2.783900e-02
  3.508310e+03  0.000000e+00
  3.417430e+03  2.783900e-02
  3.328910e+03  2.783900e-02
  3.242680e+03  2.783900e-02
  3.158680e+03  0.000000e+00
  3.076860e+03  2.783900e-02
  2.997160e+03  0.000000e+00
  2.919530e+03  5.567800e-02
  2.843900e+03  2.783900e-02
  2.770230e+03  5.567800e-02
  2.698480e+03  8.351700e-02
  2.628580e+03  5.567800e-02
  2.560490e+03  5.567800e-02
  2.494160e+03  2.783900e-02
  2.429550e+03  5.567800e-02
  2.366620e+03  2.783900e-02
  2.305320e+03  2.783900e-02
  2.245600e+03  1.391970e-01
  2.187430e+03  1.113560e-01
  2.130770e+03  1.391970e-01
  2.075580e+03  1.670380e-01
  2.021810e+03  1.391950e-01
  1.969440e+03  5.567800e-02
  1.918430e+03  1.391950e-01
  1.868730e+03  1.670340e-01
  1.820330e+03  5.567800e-02
  1.773170e+03  1.670320e-01
  1.727240e+03  2.783940e-01
  1.682500e+03  3.062330e-01
  1.638920e+03  2.505510e-01
  1.596470e+03  2.227160e-01
  1.555110e+03  2.505530e-01
  1.514830e+03  4.175830e-01
  1.475590e+03  3.062310e-01
  1.437370e+03  5.846170e-01
  1.400140e+03  4.454300e-01
  1.363870e+03  5.567820e-01
  1.328540e+03  6.124550e-01
  1.294120e+03  7.795091e-01
  1.260600e+03  6.959870e-01
  1.227950e+03  8.630151e-01
  1.196140e+03  8.351830e-01
  1.165160e+03  1.002199e+00
  1.134980e+03  1.002210e+00
  1.105580e+03  1.391950e+00
  1.076940e+03  1.308425e+00
  1.049040e+03  1.224905e+00
  1.021870e+03  1.113565e+00
  9.953980e+02  2.032240e+00
  9.696140e+02  1.976565e+00
  9.444970e+02  2.338480e+00
  9.200320e+02  2.616870e+00
  8.962000e+02  2.700380e+00
  8.729850e+02  2.756070e+00
  8.503720e+02  3.257170e+00
  8.283450e+02  3.786095e+00
  8.068880e+02  3.980985e+00
  7.859870e+02  4.593445e+00
  7.656270e+02  5.372930e+00
  7.457950e+02  5.567800e+00
  7.264760e+02  6.430810e+00
  7.076580e+02  7.182470e+00
  6.893270e+02  7.405200e+00
  6.714710e+02  9.242560e+00
  6.540780e+02  1.138615e+01
  6.371350e+02  1.258315e+01
  6.206310e+02  1.366895e+01
  6.045550e+02  1.428125e+01
  5.888950e+02  1.581250e+01
  5.736410e+02  1.826245e+01
  5.587810e+02  2.001630e+01
  5.443070e+02  2.360745e+01
  5.302080e+02  2.527775e+01
  5.164740e+02  2.797810e+01
  5.030950e+02  3.106825e+01
  4.900630e+02  3.655260e+01
  4.773690e+02  3.847345e+01
  4.650040e+02  4.298330e+01
  4.529580e+02  4.880165e+01
  4.412250e+02  5.306110e+01
  4.297960e+02  6.119005e+01
  4.186630e+02  6.711970e+01
  4.078180e+02  7.650160e+01
  3.972540e+02  8.541005e+01
  3.869640e+02  9.445730e+01
  3.769400e+02  1.041725e+02
  3.671770e+02  1.184825e+02
  3.576650e+02  1.308990e+02
  3.484010e+02  1.473795e+02
  3.393760e+02  1.627200e+02
  3.305850e+02  1.798955e+02
  3.220220e+02  2.013585e+02
  3.136800e+02  2.184525e+02
  3.055550e+02  2.405570e+02
  2.976400e+02  2.671700e+02
  2.899300e+02  2.965130e+02
  2.824200e+02  3.370190e+02
  2.751040e+02  3.646355e+02
  2.679780e+02  4.070050e+02
  2.610370e+02  4.487645e+02
  2.542750e+02  4.909400e+02
  2.476890e+02  5.424705e+02
  2.412730e+02  6.059435e+02
  2.350230e+02  6.634590e+02
  2.289350e+02  7.403215e+02
  2.230050e+02  8.137065e+02
  2.172280e+02  8.987535e+02
  2.116010e+02  9.876775e+02
  2.061200e+02  1.070720e+03
  2.007810e+02  1.165530e+03
  1.955800e+02  1.290420e+03
  1.905140e+02  1.433660e+03
  1.855790e+02  1.577665e+03
  1.807720e+02  1.731645e+03
  1.760890e+02  1.891045e+03
  1.715280e+02  2.072120e+03
  1.670850e+02  2.259420e+03
  1.627570e+02  2.454010e+03
  1.585410e+02  2.637055e+03
  1.544340e+02  2.848285e+03
  1.504340e+02  3.096505e+03
  1.465370e+02  3.318050e+03
  1.427410e+02  3.561250e+03
  1.390440e+02  3.843860e+03
  1.354420e+02  4.090615e+03
  1.319340e+02  4.345330e+03
  1.285160e+02  4.622140e+03
  1.251870e+02  4.909720e+03
  1.219440e+02  5.226185e+03
  1.187850e+02  5.528735e+03
  1.157090e+02  5.857990e+03
  1.127110e+02  6.199890e+03
  1.097920e+02  6.537450e+03
  1.069480e+02  6.911335e+03
  1.041770e+02  7.302785e+03
  1.014790e+02  7.662075e+03
  9.885030e+01  8.090175e+03
  9.628970e+01  8.502699e+03
  9.379550e+01  8.945096e+03
  9.136590e+01  9.356325e+03
  8.899920e+01  9.843516e+03
  8.669380e+01  1.028200e+04
  8.444820e+01  1.068785e+04
  8.226070e+01  1.120760e+04
  8.012980e+01  1.166115e+04
  7.805420e+01  1.219310e+04
  7.603240e+01  1.269980e+04
  7.406290e+01  1.319290e+04
  7.214440e+01  1.371030e+04
  7.027560e+01  1.418395e+04
  6.845520e+01  1.472875e+04
  6.668200e+01  1.517920e+04
  6.495470e+01  1.563955e+04
  6.327220e+01  1.594325e+04
  6.163320e+01  1.614650e+04
  6.003670e+01  1.632275e+04
  5.848160e+01  1.643030e+04
  5.696670e+01  1.646135e+04
  5.549110e+01  1.653585e+04
  5.405370e+01  1.662880e+04
  5.265350e+01  1.690020e+04
  5.128960e+01  1.704735e+04
  4.996100e+01  1.720710e+04
  4.866690e+01  1.731690e+04
  4.740620e+01  1.739630e+04
  4.617830e+01  1.739475e+04
  4.498210e+01  1.719720e+04
  4.381690e+01  1.692775e+04
  4.268190e+01  1.661185e+04
  4.157630e+01  1.626545e+04
  4.049930e+01  1.583835e+04
  3.945030e+01  1.545435e+04
  3.842840e+01  1.504210e+04
  3.743290e+01  1.469290e+04
  3.646330e+01  1.429755e+04
  3.551880e+01  1.394540e+04
  3.459870e+01  1.363170e+04
  3.370250e+01  1.325580e+04
  3.282950e+01  1.290840e+04
  3.197910e+01  1.255090e+04
  3.115070e+01  1.224185e+04
  3.034380e+01  1.188355e+04
