  4.934820e+03  7.931500e-02
  4.806990e+03  0.000000e+00
  4.682470e+03  0.000000e+00
  4.561180e+03  0.000000e+00
  4.443030e+03  0.000000e+00
  4.327940e+03  0.000000e+00
  4.215830e+03  0.000000e+00
  4.106630e+03  0.000000e+00
  4.000250e+03  0.000000e+00
  3.896630e+03  0.000000e+00
  3.795700e+03  0.000000e+00
  3.697380e+03  7.931500e-02
  3.601600e+03  0.000000e+00
  3.508310e+03  0.000000e+00
  3.417430e+03  0.000000e+00
  3.328910e+03  0.000000e+00
  3.242680e+03  0.000000e+00
  3.158680e+03  0.000000e+00
  3.076860e+03  0.000000e+00
  2.997160e+03  0.000000e+00
  2.919530e+03  7.931500e-02
  2.843900e+03  0.000000e+00
  2.770230e+03  0.000000e+00
  2.698480e+03  7.931500e-02
  2.628580e+03  0.000000e+00
  2.560490e+03  7.931500e-02
  2.494160e+03  7.931500e-02
  2.429550e+03  0.000000e+00
  2.366620e+03  1.586300e-01
  2.305320e+03  7.931500e-02
  2.245600e+03  1.586300e-01
  2.187430e+03  7.931500e-02
  2.130770e+03  0.000000e+00
  2.075580e+03  2.379450e-01
  2.021810e+03  7.931500e-02
  1.969440e+03  3.172550e-01
  1.918430e+03  3.172550e-01
  1.868730e+03  1.586300e-01
  1.820330e+03  1.586300e-01
  1.773170e+03  1.586300e-01
  1.727240e+03  3.172600e-01
  1.682500e+03  2.379450e-01
  1.638920e+03  4.758900e-01
  1.596470e+03  3.965750e-01
  1.555110e+03  2.379450e-01
  1.514830e+03  5.552050e-01
  1.475590e+03  2.379450e-01
  1.437370e+03  4.758900e-01
  1.400140e+03  3.965650e-01
  1.363870e+03  5.552000e-01
  1.328540e+03  3.965700e-01
  1.294120e+03  1.031080e+00
  1.260600e+03  1.110395e+00
  1.227950e+03  7.931500e-01
  1.196140e+03  9.517699e-01
  1.165160e+03  1.189710e+00
  1.134980e+03  1.269020e+00
  1.105580e+03  1.586275e+00
  1.076940e+03  2.300100e+00
  1.049040e+03  2.617345e+00
  1.021870e+03  2.300090e+00
  9.953980e+02  2.855280e+00
  9.696140e+02  2.696655e+00
  9.444970e+02  3.648405e+00
  9.200320e+02  3.410465e+00
  8.962000e+02  4.044975e+00
  8.729850e+02  4.520860e+00
  8.503720e+02  4.600185e+00
  8.283450e+02  5.393320e+00
  8.068880e+02  7.138215e+00
  7.859870e+02  7.772715e+00
  7.656270e+02  9.517586e+00
  7.457950e+02  7.614095e+00
  7.264760e+02  1.023148e+01
  7.076580e+02  1.150045e+01
  6.893270e+02  1.110385e+01
  6.714710e+02  1.142110e+01
  6.540780e+02  1.610070e+01
  6.371350e+02  1.736970e+01
  6.206310e+02  2.038355e+01
  6.045550e+02  2.236645e+01
  5.888950e+02  2.545970e+01
  5.736410e+02  2.942525e+01
  5.587810e+02  3.259795e+01
  5.443070e+02  3.830850e+01
  5.302080e+02  4.362245e+01
  5.164740e+02  4.505015e+01
  5.030950e+02  5.425060e+01
  4.900630e+02  5.956455e+01
  4.773690e+02  6.924084e+01
  4.650040e+02  7.423765e+01
  4.529580e+02  8.716570e+01
  4.412250e+02  1.006488e+02
  4.297960e+02  1.195260e+02
  4.186630e+02  1.246010e+02
  4.078180e+02  1.403855e+02
  3.972540e+02  1.560100e+02
  3.869640e+02  1.844850e+02
  3.769400e+02  1.950325e+02
  3.671770e+02  2.281055e+02
  3.576650e+02  2.461895e+02
  3.484010e+02  2.862430e+02
  3.393760e+02  3.112265e+02
  3.305850e+02  3.695235e+02
  3.220220e+02  4.064830e+02
  3.136800e+02  4.484405e+02
  3.055550e+02  5.028495e+02
  2.976400e+02  5.684410e+02
  2.899300e+02  6.264985e+02
  2.824200e+02  7.062890e+02
  2.751040e+02  8.073340e+02
  2.679780e+02  8.939445e+02
  2.610370e+02  9.936340e+02
